ticker,transaction_date,num_buy_transactions,total_shares_bought,total_value_bought,has_officer_buy,has_director_buy,has_ten_pct_owner_buy,avg_transaction_value,close,return_7td,excess_return_7td,total_shares_count,shares_traded_pct,label_7td
ETN,2022-02-08,1,243.0,36833.94,0,1,0,36833.94,142.37710571289062,0.005940524450889986,0.03718657606537335,388400000.0,6.25643666323378e-05,0
ETN,2024-08-21,1,500.0,149485.0,0,1,0,149485.0,295.8636474609375,0.024158265307595985,0.019256906223320183,388400000.0,0.00012873326467559217,0
ETN,2024-09-03,1,2205.0,662161.5,0,1,0,662161.5,286.03082275390625,0.0471126760413108,0.03502542087276333,388400000.0,0.0005677136972193615,0
ETN,2025-08-11,1,100.0,36100.0,0,1,0,36100.0,360.1099853515625,-0.038571505084201096,-0.0420750375759389,388400000.0,2.5746652935118435e-05,0
ETN,2025-11-18,2,300.0,106412.0,0,1,0,53206.0,338.2900085449219,0.02246594907193782,-0.01255880803334734,388400000.0,7.72399588053553e-05,0
ETO,2022-03-29,1,2000.0,60480.0,0,0,0,60480.0,22.220279693603516,-0.04664224169528369,-0.01827404626639985,16388138.0,0.01220394897821827,0
ETO,2023-01-11,1,1000.0,22090.0,0,0,0,22090.0,17.41167449951172,0.030615643004964985,0.017969577065638228,16388138.0,0.006101974489109135,0
ETO,2023-08-14,1,2841.0,65343.0,0,0,0,65343.0,19.083005905151367,-0.027602923380940572,-0.01563993979876223,16388138.0,0.017335709523559055,0
ETO,2025-02-20,1,5000.0,130500.0,0,0,0,130500.0,24.282808303833008,-0.03357480077463331,0.010201076350819877,16388138.0,0.030509872445545674,0
ETO,2025-02-26,2,1000.0,25980.0,0,0,0,12990.0,23.76398468017578,-0.014035202339288679,0.017169967093662315,16388138.0,0.006101974489109135,0
ETON,2022-09-22,1,10000.0,21000.0,1,1,0,21000.0,2.1700000762939453,-0.02304156174052149,-0.0018706542073728787,26817535.0,0.03728903495418203,0
ETON,2024-09-11,1,107500.0,504875.0,0,0,0,504875.0,4.789999961853027,0.1315240332898041,0.10480158980963056,26817535.0,0.4008571257574568,1
ETON,2024-10-23,2,72070.0,513907.69999999995,0,0,0,256953.84999999998,8.130000114440918,0.06027057370488859,0.07210689367346297,26817535.0,0.2687420749147899,1
ETON,2025-06-10,1,7930.0,125452.6,0,0,0,125452.6,15.710000038146973,-0.13621899033268056,-0.12446663942991401,26817535.0,0.029570204718666348,0
ETR,2023-02-27,1,2500.0,268750.0,0,0,0,268750.0,47.64695739746094,-0.02187021931466529,-0.02432361729048015,452339365.0,0.0005526823870392089,0
ETR,2025-11-12,1,1000.0,96690.0,0,1,0,96690.0,95.2734603881836,-0.022940604754300698,0.013248650167269772,452339365.0,0.00022107295481568358,0
ETST,2022-12-05,3,153000.0,7200.0,0,1,0,2400.0,0.04500000178813934,-0.11111116630059482,-0.1102309061616837,292407607.0,0.052324220142467084,0
ETST,2023-01-03,2,135000.0,5500.0,0,1,0,2750.0,0.03970000147819519,-0.39546601221669964,-0.43705184164870337,292407607.0,0.04616842953747096,0
ETST,2023-02-03,3,7257746.0,74209.84,0,1,0,24736.61333333333,0.04500000178813934,-0.10000003311369023,-0.09991539650045794,292407607.0,2.4820647022360127,0
ETST,2023-02-15,3,83443.0,3972.15,1,1,0,1324.05,0.03999999910593033,-0.17499998603016106,-0.1351311212581408,292407607.0,0.028536535302927327,0
ETST,2023-04-05,5,10119100.0,105914.0,1,1,0,21182.8,0.03099999949336052,0.04516133451437055,0.03026297711184285,292407607.0,3.460614483945351,0
ETST,2023-05-04,4,7029709.0,71186.36,1,1,0,17796.59,0.039799999445676804,-0.08291457356985121,-0.10139665900097594,292407607.0,2.4040787010031517,0
ETST,2023-05-24,1,5000000.0,50000.0,1,1,0,50000.0,0.04500000178813934,-0.4444444582418154,-0.48297193067540944,292407607.0,1.7099418347211466,0
ETST,2023-06-13,2,13406313.0,402189.39,1,1,0,201094.695,0.04500000178813934,-0.044444449963392814,-0.03971118347753919,292407607.0,4.5848030896131915,0
ETST,2023-07-20,3,58002.0,4450.2,1,1,0,1483.3999999999999,0.07999999821186066,-0.06249994179233778,-0.07442748157897806,292407607.0,0.019836009259499188,0
ETST,2023-11-29,6,583616.0,47004.12,1,1,0,7834.02,0.10980000346899033,-0.27140258939559847,-0.28322306901336697,292407607.0,0.19958988276252335,0
ETST,2023-12-21,2,100000.0,6500.0,0,1,0,3250.0,0.06599999964237213,0.030303091878076893,0.03913859857344741,292407607.0,0.03419883669442293,0
ETST,2024-01-25,2,100000.0,5500.0,0,1,0,2750.0,0.05999999865889549,0.13333342025677558,0.12339302174292177,292407607.0,0.03419883669442293,1
ETST,2024-02-28,4,235000.0,18300.0,1,1,0,4575.0,0.07209999859333038,-0.0013869860571836723,-0.012024605643602377,292407607.0,0.08036726623189389,0
ETST,2024-03-06,1,100000.0,8000.0,0,1,0,8000.0,0.07590000331401825,-0.011857711389846362,-0.014273119497399171,292407607.0,0.03419883669442293,0
ETST,2024-04-29,8,1284662.0,106394.98000000001,1,1,0,13299.372500000001,0.10000000149011612,0.09999997764825855,0.08602467950691059,292407607.0,0.4393394594553075,1
ETST,2024-05-22,8,1083175.0,126115.3,1,1,0,15764.4125,0.25999999046325684,-0.23076919109158117,-0.22632038388678238,292407607.0,0.3704332493648156,0
ETST,2024-06-27,1,20000.0,4600.0,1,1,0,4600.0,0.23999999463558197,0.04166668994973155,0.02450234695604329,292407607.0,0.006839767338884587,0
ETST,2024-07-17,3,52500.0,11950.0,1,1,0,3983.3333333333335,0.22849999368190765,-0.0590809211330752,-0.03596644716822643,292407607.0,0.01795438926457204,0
ETST,2024-08-27,8,366050.0,71677.79,1,1,0,8959.72375,0.2199999988079071,-0.27227273189085577,-0.23363291349003462,292407607.0,0.12518484171993516,0
ETST,2024-09-16,1,100000.0,16000.0,0,1,0,16000.0,0.16110000014305115,0.03662318783473271,0.020793523414603603,292407607.0,0.03419883669442293,0
ETST,2024-10-23,3,226371.0,33105.65,1,1,0,11035.216666666667,0.14000000059604645,0.03571425150243618,0.047550571471010564,292407607.0,0.07741624861353213,0
ETST,2024-11-20,4,413128.0,62672.090000000004,1,1,0,15668.022500000001,0.1599999964237213,-0.23749997438862863,-0.2594769263241447,292407607.0,0.14128497005893556,0
ETST,2024-12-12,2,204999.0,27649.870000000003,1,1,0,13824.935000000001,0.11240000277757645,-0.11032029342559857,-0.0975658747879204,292407607.0,0.07010727323520008,0
ETST,2025-01-24,6,894606.0,157332.32,1,1,0,26222.053333333333,0.23000000417232513,-0.2608695708511005,-0.2504847393859303,292407607.0,0.3059448449985092,0
ETST,2025-01-31,2,143478.0,27999.940000000002,1,1,0,13999.970000000001,0.16500000655651093,0.21212118201785737,0.2074907578930591,292407607.0,0.04906780691242413,1
ETST,2025-03-14,4,271500.0,40535.0,1,1,0,10133.75,0.11999999731779099,0.04166668994973155,0.017245440145968325,292407607.0,0.09284984162535827,0
ETST,2025-07-22,4,243849.0,48608.92,1,1,0,12152.23,0.20000000298023224,-0.0500000260770317,-0.054718221305640795,292407607.0,0.08339352129098337,0
EU,2025-03-24,4,223000.0,401610.0,1,1,0,100402.5,1.6299999952316284,-0.22085890512776202,-0.2041101509177365,187282424.0,0.11907150454225218,0
EU,2025-04-03,1,50000.0,60500.0,1,1,0,60500.0,1.1799999475479126,0.11864416197229556,0.11689299728129143,187282424.0,0.02669764675835251,1
EVC,2022-05-19,1,200000.0,998729.56,0,1,0,998729.56,3.78548264503479,0.07835073168166329,0.019039704693690852,81623559.0,0.2450272965921518,0
EVC,2023-05-25,1,10510.0,43090.99999999999,1,0,0,43090.99999999999,3.2909207344055176,0.12135935623839303,0.0894245507420176,81623559.0,0.012876184435917575,1
EVC,2023-08-08,2,202170.0,782097.9,1,0,0,391048.95,3.0448861122131348,0.05305047036381452,0.0817255373489568,81623559.0,0.24768584276017663,1
EVC,2023-11-08,1,100000.0,385000.0,1,1,0,385000.0,3.250706195831299,0.027707828331909243,-0.0022366910846238347,81623559.0,0.1225136482960759,0
EVC,2024-03-15,2,105000.0,173800.0,1,1,0,86900.0,1.1986918449401855,0.1571428202044761,0.14024058924587002,81623559.0,0.12863933071087968,1
EVER,2022-01-10,3,131126.0,1958484.74,0,1,0,652828.2466666667,15.6899995803833,-0.02230716616672209,0.017853093051654043,32351643.0,0.4053148088954864,0
EVER,2022-01-28,3,90660.0,1343038.68,0,1,0,447679.56,15.579999923706055,0.05455714927035345,0.03431956464318345,32351643.0,0.28023306266083614,0
EVER,2022-02-23,2,1008926.0,15073599.94,0,1,0,7536799.97,13.960000038146973,-0.07449856439907827,-0.09896196924761691,32351643.0,3.118623681647328,0
EVER,2023-08-22,1,1600.0,10004.0,0,1,0,10004.0,5.849999904632568,0.056410244288163214,0.029034976334696695,32351643.0,0.004945652992028875,0
EVFM,2022-05-27,1,141000.0,49350.0,1,1,0,49350.0,43.625,0.04871060171919771,0.058924108503308134,126685925.0,0.1112988676524247,1
EVGOW,2023-05-22,1,5882352.0,24999996.0,0,1,0,24999996.0,0.5260000228881836,0.10456263337388565,0.09779119456047307,,,1
EVGOW,2024-05-13,1,125000.0,251249.99999999997,1,1,0,251249.99999999997,0.15000000596046448,0.06666660043928621,0.05027453754631267,,,1
EVH,2025-03-07,10,147980.0,1345761.2,1,1,0,134576.12,8.989999771118164,0.12791997791803664,0.15487572187798712,111600856.0,0.13259754925177275,1
EVH,2025-11-18,1,10000.0,38200.0,0,1,0,38200.0,4.0,0.04999995231628418,0.01497519521099902,111600856.0,0.008960504747382941,0
EVLO,2022-05-27,4,27791093.0,40574995.78,1,1,0,10143748.945,42.400001525878906,0.1650943336812745,0.17530784046538492,18982837.0,146.40115700303383,1
EVLO,2023-07-11,1,4329004.0,9999999.24,0,0,0,9999999.24,3.380000114440918,1.917159562968884,1.895622109291843,18982837.0,22.80483154335677,1
EVMN,2025-11-07,3,4375000.0,70000000.0,0,1,0,23333333.333333332,18.40999984741211,0.09668662147738813,0.11325420911628466,31524093.0,13.878273991895659,1
EVMN,2025-12-19,1,1000.0,17350.0,0,1,0,17350.0,18.25,-0.06191776223378639,-0.06352724354185574,31524093.0,0.003172176912433294,0
EVN,2023-03-17,1,15000.0,149700.0,0,0,0,149700.0,8.512117385864258,-0.01302646028805676,-0.02697467315711498,39906847.0,0.03758753479070897,0
EVOL,2022-02-04,4,1401625.0,3126501.1299999994,0,0,0,781625.2824999999,1.899999976158142,-0.0421052235315376,-0.03555933619297015,10668992.0,13.137370428246642,0
EVOL,2022-03-07,6,256216.0,459836.16,0,0,0,76639.36,1.8300000429153442,-0.01092901621135559,-0.048245528202756634,10668992.0,2.401501472678956,0
EVOL,2022-04-04,3,50372.0,90811.01,0,0,0,30270.336666666666,1.8799999952316284,-0.05851064605538045,-0.028822455643343344,10668992.0,0.4721345746627235,0
EVT,2023-08-14,1,2859.0,65757.0,0,0,0,65757.0,18.645538330078125,-0.026917952721624547,-0.014954969139446205,74542782.0,0.003835381405539708,0
EVT,2023-11-16,1,270.0,5513.400000000001,0,1,0,5513.400000000001,16.83650016784668,0.007782784412906734,-0.0025649122311292086,74542782.0,0.0003622081075535925,0
EVT,2024-02-16,1,315.0,7068.6,0,1,0,7068.6,18.935625076293945,0.01252714495099127,-0.0002965581758087865,74542782.0,0.0004225761254791913,0
EVT,2024-05-17,1,290.0,6951.299999999999,0,1,0,6951.299999999999,20.628829956054688,-0.03380183604044881,-0.026953264482713898,74542782.0,0.0003890383377427475,0
EVT,2024-08-22,2,2155.0,51838.1,1,1,0,25919.05,21.271467208862305,0.004987457828489447,0.012474920653914073,74542782.0,0.0028909573028814512,0
EVT,2025-02-20,2,8290.0,200981.5,0,1,0,100490.75,22.339906692504883,-0.02019791599520002,0.023577961130253167,74542782.0,0.011121130413404748,0
EVT,2025-03-20,2,1350.0,30446.5,0,0,0,15223.25,21.72380828857422,-0.006405004174008203,0.0026080682731422803,74542782.0,0.0018110405377679626,0
EVTV,2021-09-16,1,400.0,2272.0,0,1,0,2272.0,58.599998474121094,-0.06825938744292763,-0.06141051642448672,4829515.0,0.008282405169049066,0
EVTV,2024-12-20,1,15.0,19.5,1,0,0,19.5,12.399999618530273,-0.03225803474481751,-0.021753589017320572,4829515.0,0.00031059019383933994,0
EW,2024-05-06,1,580.26,49751.492399999996,1,1,0,49751.492399999996,85.08999633789062,0.05958405855473134,0.03499111194772575,580300000.0,9.999310701361364e-05,0
EWBC,2023-03-13,1,10000.0,495130.0,1,0,0,495130.0,47.59314727783203,0.06387500162308282,0.04281301624748461,137579000.0,0.007268551159697338,0
EWBC,2023-05-05,6,27830.0,1187349.2,1,1,0,197891.53333333333,40.990203857421875,0.04772666019936463,0.05409718849341117,137579000.0,0.02022837787743769,1
EWBC,2023-05-11,5,10240.0,451021.7,0,1,0,90204.34,40.62860107421875,0.13897750199426434,0.12396528497460245,137579000.0,0.007442996387530073,1
EWSB,2025-05-05,1,2100.0,22365.0,1,1,0,22365.0,9.199999809265137,0.0,-0.042864409178793805,752538.0,0.27905567559379063,0
EWTX,2022-05-18,2,276000.0,1989960.0,0,1,0,994980.0,7.260000228881836,-0.16391184844407908,-0.22369254075867806,105868434.0,0.2607009375429129,0
EWTX,2022-09-16,3,1453488.0,14999996.16,0,1,0,4999998.72,9.579999923706055,-0.009394588027624301,0.048963474544704,105868434.0,1.3729191460412082,0
EWTX,2023-12-26,1,10857.0,100970.1,0,1,0,100970.1,9.520000457763672,0.06197470278821499,0.07820796434641175,105868434.0,0.010255181445302195,1
EWTX,2024-01-23,2,909090.0,9999990.0,0,1,0,4999995.0,15.460000038146973,0.24062097398770033,0.2320714852496563,105868434.0,0.8586978815611837,1
EWTX,2025-04-03,2,993542.0,20000000.46,0,1,0,10000000.23,13.579999923706055,-0.09204712864673333,-0.09379829333773745,105868434.0,0.9384685901748581,0
EWTX,2025-11-11,1,10700.0,199448.0,0,1,0,199448.0,21.479999542236328,0.035847321888886105,0.0808111950762963,105868434.0,0.010106884172859305,1
EXAS,2024-11-13,1,19500.0,1001325.0,1,1,0,1001325.0,50.72999954223633,0.0429726064428756,0.045652476288490625,190888211.0,0.01021540298263888,0
EXC,2022-03-22,1,4500.0,196020.0,0,1,0,196020.0,38.11359405517578,0.09168012010509195,0.08751302819367461,1022892585.0,0.0004399288904807145,1
EXEEL,2022-06-27,4,12150.0,996547.5,1,1,0,249136.875,56.65999984741211,-0.11683725643686403,-0.11748083051464417,,,0
EXEEL,2025-03-05,1,2500.0,248750.0,1,1,0,248750.0,87.75,-0.006039872128739316,0.028822843034076822,,,0
EXEEL,2025-08-18,2,4500.0,423970.0,1,1,0,211985.0,88.41000366210938,-0.07895037968339179,-0.08395103876068812,,,0
EXEL,2023-11-27,1,120409.0,2602038.4899999998,0,1,0,2602038.4899999998,21.610000610351562,0.014807944737906828,0.015047555497578094,259708689.0,0.0463631003119807,0
EXEL,2024-02-21,1,190000.0,3933000.0,0,1,0,3933000.0,20.719999313354492,0.07335909788298103,0.04218958495084897,259708689.0,0.07315889226948429,0
EXEL,2024-05-28,1,200000.0,4064000.0,0,1,0,4064000.0,20.34000015258789,0.0904621503827169,0.0816194123842132,259708689.0,0.07700936028366767,1
EXEL,2024-05-30,1,225000.0,4671000.0,0,1,0,4671000.0,20.780000686645508,0.06496623818634832,0.04103145874659759,259708689.0,0.08663553031912613,0
EXEL,2025-11-25,1,27532.0,1187179.8399999999,0,1,0,1187179.8399999999,43.130001068115234,0.02851842132565193,0.013070316815732343,259708689.0,0.010601108536649693,0
EXFY,2023-08-22,7,1659105.0,8262281.3,0,0,0,1180325.9,4.480000019073486,-0.04241072687757557,-0.06978599483104209,80840150.0,2.05232795832269,0
EXFY,2023-10-27,1,168894.0,418857.12,0,0,0,418857.12,2.569999933242798,0.12840473567960103,0.06501238614671741,80840150.0,0.20892341243800264,1
EXFY,2023-11-13,2,1061247.0,1946055.04,0,1,0,973027.52,2.119999885559082,0.13679255468220375,0.10390834869503451,80840150.0,1.3127721806552808,1
EXFY,2024-01-30,2,237532.0,418470.88,0,0,0,209235.44,1.659999966621399,0.00602409076164612,-0.008786139193940341,80840150.0,0.29382924202886807,0
EXFY,2024-02-22,1,182941.0,290876.19,0,0,0,290876.19,1.590000033378601,0.4465408201463995,0.4379070177093845,80840150.0,0.22629967905799286,1
EXFY,2024-04-29,4,904587.0,1363893.54,0,0,0,340973.385,1.6100000143051147,0.11180120866371644,0.09782591052236848,80840150.0,1.1189823373657768,1
EXFY,2024-05-01,2,123997.0,198395.2,0,0,0,99197.6,1.6200000047683716,0.09259257760285572,0.05188429596334292,80840150.0,0.15338541553918442,1
EXFY,2024-06-28,5,277615.0,396701.86,0,1,0,79340.372,1.4900000095367432,0.2818791640244608,0.2501181876264918,80840150.0,0.34341227719146983,1
EXFY,2024-07-08,1,123217.0,178664.65,0,0,0,178664.65,1.4500000476837158,0.44827574867130976,0.4455087763672305,80840150.0,0.1524205484527181,1
EXFY,2025-11-11,1,40000.0,57200.0,0,1,0,57200.0,1.4299999475479126,0.006993083943600166,0.05195695713101037,80840150.0,0.04948036340852905,1
EXG,2025-02-20,1,10000.0,84800.0,0,0,0,84800.0,7.771119594573975,-0.01999991532297627,0.023775961802476916,305936026.0,0.0032686572192056913,0
EXLS,2022-03-11,1,500.0,62500.0,1,0,0,62500.0,25.027999877929688,0.11547064902285344,0.04237903579623878,158700885.0,0.0003150581044333811,0
EXLS,2022-03-16,4,4113.0,542226.02,1,0,0,135556.505,28.013999938964844,-0.02370241875283066,-0.06620038819718391,158700885.0,0.002591667967068993,0
EXLS,2023-02-28,1,600.0,99510.0,0,1,0,99510.0,32.902000427246094,-0.04601543733830551,-0.03296055647504702,158700885.0,0.0003780697253200573,0
EXLS,2023-03-17,1,750.0,113842.5,1,0,0,113842.5,30.413999557495117,0.02262115260576601,0.008672939736707791,158700885.0,0.0004725871566500716,0
EXOD,2024-03-15,1,53.0,368.88,1,0,0,368.88,6.25,0.28,0.2630977690413939,9934432.0,0.0005334980399483332,1
EXOZ,2024-11-15,1,1984.0,22022.399999999998,1,0,0,22022.399999999998,11.119999885559082,0.2446043430774779,0.2188813764043514,8400258.0,0.0236183221991515,1
EXOZ,2025-01-17,1,1888.0,20345.379999999997,1,0,0,20345.379999999997,10.5600004196167,0.5066287135611308,0.4995164375220596,8400258.0,0.022475500157257074,1
EXOZ,2025-07-02,1,1040.0,10628.800000000001,1,0,0,10628.800000000001,10.199999809265137,-0.03803917077081663,-0.04464545992986907,8400258.0,0.012380572120522964,0
EXP,2025-02-10,1,310.0,79781.6,0,1,0,79781.6,254.79881286621094,-0.0900460790029281,-0.09846618677921298,31432138.0,0.0009862517147258643,0
EXP,2025-05-22,1,1000.0,213660.0,0,1,0,213660.0,212.9236602783203,-0.057755372679053174,-0.0797273235507867,31432138.0,0.003181457144276982,0
EXP,2025-11-05,1,1000.0,208080.0,0,1,0,208080.0,206.9915313720703,-0.024901077351440582,-0.015751942246278516,31432138.0,0.003181457144276982,0
EXPE,2022-03-07,1,6000.0,1006740.0,1,1,0,1006740.0,155.7527618408203,0.22852058597021596,0.19120407397881492,117011421.0,0.005127704585349835,1
EXPE,2022-05-18,1,800.0,99096.0,0,1,0,99096.0,119.18792724609375,0.09005415370434382,0.030273461389744828,117011421.0,0.0006836939447133114,0
EXPO,2021-07-02,3,146.0,12589.58,1,0,0,4196.526666666667,86.12509155273438,-0.013550853304239644,-0.018596406208164346,49887226.0,0.0002926600889774869,0
EXPO,2021-10-01,3,104.0,11318.32,1,0,0,3772.773333333333,108.88563537597656,-0.020163947819548094,-0.01869732445564507,49887226.0,0.00020847020036752494,0
EXPO,2021-12-31,2,35.0,3881.1499999999996,1,0,0,1940.5749999999998,111.14431762695312,-0.10811284640183065,-0.09696967732224494,49887226.0,7.015824050830166e-05,0
EXPO,2022-02-08,1,2000.0,170360.0,0,1,0,170360.0,81.875244140625,0.02221197828608574,0.0534580299005691,49887226.0,0.004009042314760096,1
EXPO,2022-04-01,3,128.0,13173.760000000002,1,0,0,4391.253333333334,103.41313171386719,-0.011168487430729984,0.021478728372712384,49887226.0,0.0002565787081446461,0
EXPO,2022-07-01,3,154.0,13399.54,1,0,0,4466.513333333333,87.658935546875,-0.019871306583187347,-0.013714962333891051,49887226.0,0.0003086962582365273,0
EXPO,2022-09-30,3,102.0,8495.580000000002,1,0,0,2831.8600000000006,84.11988067626953,0.018364628074198235,0.01746660469249915,49887226.0,0.00020446115805276485,0
EXPO,2022-12-30,2,43.0,4048.02,1,0,0,2024.01,95.30262756347656,0.003128285732721099,-0.030758967144443893,49887226.0,8.619440976734204e-05,0
EXPO,2023-03-31,2,151.0,14301.21,1,0,0,7150.605,96.12195587158203,-0.010833726158726435,-0.006609146564015634,49887226.0,0.00030268269476438716,0
EXPO,2023-06-30,2,151.0,13386.150000000001,1,0,0,6693.075000000001,90.22278594970703,0.006965349395100375,0.002071323713918401,49887226.0,0.00030268269476438716,0
EXPO,2023-09-29,2,78.0,6342.959999999999,1,0,0,3171.4799999999996,82.99971771240234,0.05303734123336844,0.03666849458173416,49887226.0,0.0001563526502756437,0
EXPO,2023-12-29,1,42.0,3512.88,1,0,0,3512.88,85.63636016845703,-0.002839495536961952,-0.005694967737106661,49887226.0,8.4189888609962e-05,0
EXPO,2024-06-28,2,159.0,14367.240000000002,1,0,0,7183.620000000001,93.11742401123047,-0.0008409608223194149,-0.03260193722028838,49887226.0,0.0003187188640234276,0
EXPO,2024-09-27,2,76.0,8176.84,1,0,0,4088.42,111.16230773925781,-0.009624738491390616,-0.011883291499396558,49887226.0,0.0001523436079608836,0
EXPO,2025-01-03,1,61.0,5152.0599999999995,1,0,0,5152.0599999999995,87.52597045898438,0.028680626669469963,0.027428631937099962,49887226.0,0.0001222757906001829,0
EXR,2022-03-07,1,10500.0,2107875.0,0,1,0,2107875.0,169.84657287597656,-0.02672817021551846,-0.0640446822069195,212247580.0,0.0049470528709915085,0
EXR,2023-11-13,1,4200.0,496482.0,1,1,0,496482.0,106.68477630615234,0.07858475203468229,0.04570054604751305,212247580.0,0.0019788211483966036,0
EXTR,2022-11-17,1,5370.0,100043.09999999999,0,1,0,100043.09999999999,18.75,0.0544000244140625,0.05159509453730941,134269540.0,0.0039994178873331955,1
EYE,2022-05-13,6,120216.0,2980596.24,1,1,0,496766.04000000004,26.079999923706055,-0.02223926094335796,-0.0017591001264886455,79309558.0,0.15157819943971948,0
EYE,2023-05-23,3,55174.0,1388672.97,1,1,0,462890.99,25.190000534057617,0.030964619402937044,-0.0020319785362272677,79309558.0,0.06956790756544122,0
EYE,2024-05-13,2,54000.0,790500.0,1,1,0,395250.0,14.9399995803833,0.028112455695475314,0.011720392802501773,79309558.0,0.0680876320102553,0
EYE,2024-08-13,2,26000.0,274620.0,0,1,0,137310.0,10.609999656677246,-0.03487275188800106,-0.05993701005889909,79309558.0,0.032782933930863664,0
EYPT,2022-03-14,1,1000.0,12210.0,1,0,0,12210.0,12.25,0.05714284157266422,-0.01070353208382252,82787220.0,0.0012079159077934974,0
EYPT,2023-12-08,2,2507292.0,51874145.55,0,0,0,25937072.775,19.149999618530273,0.04438644378077343,0.008768108193933907,82787220.0,3.0285978922833743,0
EYPT,2024-01-11,1,855000.0,17051100.0,0,0,0,17051100.0,20.360000610351562,0.22347736250789732,0.20582974248357028,82787220.0,1.0327681011634404,1
EYPT,2024-04-18,1,581765.0,10489446.18,0,0,0,10489446.18,17.5,0.007428523472377232,-0.013534814510121456,82787220.0,0.7027231980974842,0
EYPT,2024-05-06,1,850000.0,10081720.98,0,0,0,10081720.98,11.199999809265137,0.1553571250669807,0.13076417845997512,82787220.0,1.026728521624473,1
EYPT,2024-08-21,4,23240.0,184500.16999999998,0,1,0,46125.042499999996,9.050000190734863,-0.011049765675375803,-0.015951124759651606,82787220.0,0.028071965697120886,0
EYPT,2025-05-19,2,20000.0,113450.0,0,1,0,56725.0,6.099999904632568,0.1819672378472381,0.19059125269381752,82787220.0,0.02415831815586995,1
FA,2025-03-07,1,1000.0,13500.0,1,0,0,13500.0,13.34000015258789,0.008245851230811773,0.035201595190762255,174114958.0,0.0005743331942796092,0
FALC,2022-05-17,1,3500.0,4585.0,1,1,0,4585.0,1.340000033378601,-0.1417910839460231,-0.134207042216687,7152222.0,0.04893584119732301,0
FALC,2022-08-04,1,5000.0,5100.0,1,1,0,5100.0,1.1399999856948853,-0.3421052549024037,-0.3770769060730902,7152222.0,0.06990834456760431,0
FALC,2022-11-10,1,2000.0,3500.0,1,1,0,3500.0,1.3899999856948853,-0.2446043430774779,-0.2429790715303808,7152222.0,0.02796333782704172,0
FALC,2023-03-20,1,1200.0,2136.0,1,1,0,2136.0,2.0,-0.06000000238418579,-0.07929359680753574,7152222.0,0.016778002696225033,0
FANG,2024-11-08,1,2832.0,509760.0,0,1,0,509760.0,175.9853057861328,-0.004761659923770783,0.008341423048223537,284525614.0,0.0009953409677906889,0
FANG,2024-12-16,1,6000.0,975960.0,0,1,0,975960.0,154.54232788085938,-0.005662866606780392,0.0003446660410710541,284525614.0,0.00210877323684468,0
FANG,2025-02-28,1,2000.0,313020.0,0,1,0,313020.0,154.57150268554688,-0.08360090495575616,-0.01937549966878832,284525614.0,0.00070292441228156,0
FARM,2021-12-02,1,16600.0,100098.0,1,1,0,100098.0,6.21999979019165,0.07234731531854754,0.05227562904833838,21727157.0,0.07640208058514053,1
FARM,2021-12-17,1,15000.0,99450.0,1,0,0,99450.0,6.599999904632568,0.06060607593140567,0.023290916825022552,21727157.0,0.06903802462512698,0
FARM,2022-02-07,1,4000.0,22080.0,0,1,0,22080.0,5.590000152587891,0.06440065238828022,0.06637670239216785,21727157.0,0.018410139900033862,1
FARM,2022-10-05,1,50000.0,252500.0,0,0,0,252500.0,5.010000228881836,0.01397199433658344,0.0668916723374501,21727157.0,0.23012674875042327,1
FARM,2023-09-15,1,80000.0,206400.0,0,1,0,206400.0,2.6500000953674316,-0.09433961924644257,-0.05461437565823926,21727157.0,0.3682027980006772,0
FARM,2023-11-17,1,20000.0,51500.0,0,1,0,51500.0,2.619999885559082,0.0725191089769513,0.06441988512868256,21727157.0,0.0920506995001693,1
FAST,2021-03-05,2,4670.0,206296.68,0,1,0,103148.34,20.03118896484375,0.05621964420109022,0.024784998846627694,1148179210.0,0.00040673093183772244,0
FAST,2021-05-21,1,34.0,1786.02,0,1,0,1786.02,23.345287322998047,0.0011457023213237892,-0.011429373746084324,1148179210.0,2.961210210381705e-06,0
FAST,2021-08-20,1,32.0,1785.6,0,1,0,1785.6,24.854555130004883,0.0068507694568582704,-0.01138792349672628,1148179210.0,2.787021374476899e-06,0
FAST,2021-11-23,1,31.0,1896.15,0,1,0,1896.15,27.43809700012207,-0.013129641620899985,0.019332467060319106,1148179210.0,2.699926956524496e-06,0
FAST,2022-01-20,1,730.0,41740.600000000006,0,1,0,41740.600000000006,25.294565200805664,0.009079723717366114,0.0017583315385496468,1148179210.0,6.357892510525426e-05,0
FAST,2022-02-28,1,40.0,2045.6,0,1,0,2045.6,23.300992965698242,0.06412756720845884,0.08608947338014397,1148179210.0,3.4837767180961235e-06,1
FAST,2022-05-06,2,1285.0,70708.75,0,1,0,35354.375,24.20249366760254,0.001692952135131657,0.010057469104555905,1148179210.0,0.00011191632706883799,0
FAST,2022-05-19,2,2000.0,102010.0,0,1,0,51005.0,23.373897552490234,0.04324095972028259,-0.016070067267689843,1148179210.0,0.00017418883590480618,0
FAST,2022-06-15,3,2678.0,131704.04,1,1,0,43901.34666666667,22.586267471313477,0.03547646712142648,0.006420950491766431,1148179210.0,0.0002332388512765355,0
FAST,2022-07-14,1,1058.0,49334.54,1,0,0,49334.54,21.55278778076172,0.020278643962920628,-0.026276110582470678,1148179210.0,9.214589419364246e-05,0
